,"6772 26
6772 29
6772 30
6772 32
6772 35","16 A 3 Pin Switched socket
3 module","610
386
324
324
158",5/50
,,6/16 A Socket 3 module,,5/50
,,6/16 A Socket 2 module,,10/100
,,25 A Socket 2 module,,10/100
,,6A 3 Pin ISI Socket - 2 module,,1/20/200
